"id","relid","year","type_of_violence","conflict_dset_id","conflict_new_id","conflict_name","dyad_dset_id","dyad_new_id","dyad_name","side_a_dset_id","side_a_new_id","side_a","side_b_dset_id","side_b_new_id","side_b","where_prec","where_coordinates","where_description","latitude","longitude","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","high","low","geometry","event_length"
408379,"BOS-1993-1-848-609",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-01-24,1993-01-24,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
408089,"BOS-1993-1-848-542",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-01-24,1993-01-24,0,2,1,0,3,3,3,c(17.878889, 44.0975),1
408090,"BOS-1993-1-848-543",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-01-24,1993-01-24,1,5,1,0,7,7,7,c(17.588333, 43.938056),1
408092,"BOS-1993-1-848-544",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-01-25,1993-01-25,6,5,7,0,18,18,18,c(17.878889, 44.0975),1
408094,"BOS-1993-1-848-545",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-01-25,1993-01-25,2,1,0,0,3,3,3,c(17.588333, 43.938056),1
408380,"BOS-1993-1-848-610",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-01-26,1993-01-26,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
199263,"BOS-1993-1-293-7",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",2,"Zenica town","Zenica town (near)",44.201389,17.906389,1,1,1993-01-26,1993-01-26,0,3,0,0,3,3,3,c(17.906389, 44.201389),1
199357,"BOS-1993-1-848-1420",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar town",43.343333,17.808056,1,1,1993-01-27,1993-01-27,0,0,1,0,1,1,1,c(17.808056, 43.343333),1
199083,"BOS-1993-1-293-8",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca town",44.0975,17.878889,1,1,1993-01-27,1993-01-27,7,10,0,0,17,17,17,c(17.878889, 44.0975),1
405842,"BOS-1993-1-848-1",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Vitez town","Vitez",44.154444,17.790278,1,1,1993-01-27,1993-01-27,0,0,1,0,1,1,1,c(17.790278, 44.154444),1
408095,"BOS-1993-1-848-546",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf",43.938056,17.588333,1,1,1993-01-27,1993-01-27,2,0,0,0,2,2,2,c(17.588333, 43.938056),1
408101,"BOS-1993-1-848-547",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-01-28,1993-01-28,4,10,0,0,14,14,14,c(17.878889, 44.0975),1
408105,"BOS-1993-1-848-548",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-01-28,1993-01-28,4,1,0,0,5,5,5,c(17.588333, 43.938056),1
405843,"BOS-1993-1-848-2",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Vitez town","Vitez",44.154444,17.790278,1,1,1993-01-28,1993-01-28,1,0,0,0,1,1,1,c(17.790278, 44.154444),1
405845,"BOS-1993-1-848-3",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Vitez town","Vitez",44.154444,17.790278,1,1,1993-01-29,1993-01-29,0,0,1,0,1,1,1,c(17.790278, 44.154444),1
408107,"BOS-1993-1-848-549",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-01-29,1993-01-29,1,0,0,0,1,1,1,c(17.878889, 44.0975),1
408110,"BOS-1993-1-848-550",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-01-30,1993-01-30,3,4,0,0,7,7,7,c(17.878889, 44.0975),1
408112,"BOS-1993-1-848-551",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-01-31,1993-01-31,1,0,0,0,1,1,1,c(17.588333, 43.938056),1
408114,"BOS-1993-1-848-552",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf",43.938056,17.588333,1,1,1993-02-02,1993-02-02,2,0,0,0,2,2,2,c(17.588333, 43.938056),1
405847,"BOS-1993-1-848-4",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Vitez town","Vitez",44.154444,17.790278,1,1,1993-02-02,1993-02-02,1,0,0,0,1,1,1,c(17.790278, 44.154444),1
408119,"BOS-1993-1-848-553",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf",43.938056,17.588333,1,1,1993-02-03,1993-02-03,0,2,1,0,3,3,3,c(17.588333, 43.938056),1
408381,"BOS-1993-1-848-1421",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-03,1993-02-03,0,1,0,0,1,1,1,c(17.808056, 43.343333),1
408382,"BOS-1993-1-848-611",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-04,1993-02-04,0,0,1,0,1,1,1,c(17.808056, 43.343333),1
408126,"BOS-1993-1-848-554",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-02-04,1993-02-04,7,4,0,0,11,11,11,c(17.878889, 44.0975),1
408128,"BOS-1993-1-848-555",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-05,1993-02-05,0,5,0,0,5,5,5,c(17.588333, 43.938056),1
408130,"BOS-1993-1-848-556",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-06,1993-02-06,1,0,0,0,1,1,1,c(17.588333, 43.938056),1
408133,"BOS-1993-1-848-557",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-06,1993-02-06,1,1,0,0,2,2,2,c(17.588333, 43.938056),1
408137,"BOS-1993-1-848-558",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf",43.938056,17.588333,1,1,1993-02-07,1993-02-07,1,0,2,0,3,3,3,c(17.588333, 43.938056),1
408139,"BOS-1993-1-848-559",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-02-07,1993-02-07,1,0,0,0,1,1,1,c(17.878889, 44.0975),1
410610,"BOS-1993-1-848-1051",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-07,1993-02-07,0,0,2,0,2,2,2,c(17.450833, 44.057222),1
199055,"BOS-1993-1-293-9",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",2,"Between Bugojno and Gornji Vakuf","Between Bugojno and Gornji Vakuf",43.979722,17.465,1,1,1993-02-07,1993-02-07,0,0,0,200,200,200,200,c(17.465, 43.979722),1
410612,"BOS-1993-1-848-1052",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-08,1993-02-08,1,0,0,0,1,1,1,c(17.450833, 44.057222),1
408384,"BOS-1993-1-848-612",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-08,1993-02-08,0,1,0,0,1,1,1,c(17.808056, 43.343333),1
408141,"BOS-1993-1-848-560",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf",43.938056,17.588333,1,1,1993-02-08,1993-02-08,3,0,1,0,4,4,4,c(17.588333, 43.938056),1
408385,"BOS-1993-1-848-613",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-09,1993-02-09,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
408142,"BOS-1993-1-848-561",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakufu",43.938056,17.588333,1,1,1993-02-10,1993-02-10,1,1,0,0,2,2,2,c(17.588333, 43.938056),1
408143,"BOS-1993-1-848-562",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-11,1993-02-11,2,0,0,0,2,2,2,c(17.588333, 43.938056),1
408482,"BOS-1993-1-848-614",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar town",43.343333,17.808056,1,1,1993-02-11,1993-02-11,0,2,0,0,2,2,2,c(17.808056, 43.343333),1
408484,"BOS-1993-1-848-615",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-12,1993-02-12,0,0,1,0,1,1,1,c(17.808056, 43.343333),1
410614,"BOS-1993-1-848-1053",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-12,1993-02-12,1,0,0,0,1,1,1,c(17.450833, 44.057222),1
408144,"BOS-1993-1-848-563",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-12,1993-02-12,0,2,0,0,2,2,2,c(17.588333, 43.938056),1
408146,"BOS-1993-1-848-564",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-13,1993-02-13,1,1,0,0,2,2,2,c(17.588333, 43.938056),1
408485,"BOS-1993-1-848-616",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-13,1993-02-13,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
405851,"BOS-1993-1-848-5",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Vitez town","Vitez",44.154444,17.790278,1,1,1993-02-13,1993-02-13,2,0,0,0,2,2,2,c(17.790278, 44.154444),1
408488,"BOS-1993-1-848-1422",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-14,1993-02-14,1,1,1,0,3,3,3,c(17.808056, 43.343333),1
408147,"BOS-1993-1-848-565",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-02-14,1993-02-14,1,0,0,0,1,1,1,c(17.878889, 44.0975),1
408490,"BOS-1993-1-848-617",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-15,1993-02-15,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
408148,"BOS-1993-1-848-566",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-16,1993-02-16,0,1,0,0,1,1,1,c(17.588333, 43.938056),1
408149,"BOS-1993-1-848-567",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-17,1993-02-17,1,0,1,0,2,2,2,c(17.588333, 43.938056),1
408344,"BOS-1993-1-848-575",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-17,1993-02-17,0,0,1,0,1,1,1,c(17.588333, 43.938056),1
408150,"BOS-1993-1-848-568",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-18,1993-02-18,0,1,1,0,2,2,2,c(17.588333, 43.938056),1
408492,"BOS-1993-1-848-618",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-18,1993-02-18,0,1,0,0,1,1,1,c(17.808056, 43.343333),1
408493,"BOS-1993-1-848-619",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-19,1993-02-19,0,0,1,0,1,1,1,c(17.808056, 43.343333),1
405856,"BOS-1993-1-848-6",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Vitez town","Vitez",44.154444,17.790278,1,1,1993-02-19,1993-02-19,1,0,0,0,1,1,1,c(17.790278, 44.154444),1
408496,"BOS-1993-1-848-620",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Jablanica town","Jablanica",43.660278,17.761667,1,1,1993-02-20,1993-02-20,1,0,0,0,1,1,1,c(17.761667, 43.660278),1
408501,"BOS-1993-1-848-621",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-21,1993-02-21,0,1,1,0,2,2,2,c(17.808056, 43.343333),1
410616,"BOS-1993-1-848-1054",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-21,1993-02-21,0,0,2,0,2,2,2,c(17.450833, 44.057222),1
408151,"BOS-1993-1-848-569",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Busovaca town","Busovaca",44.0975,17.878889,1,1,1993-02-21,1993-02-21,1,0,0,0,1,1,1,c(17.878889, 44.0975),1
408504,"BOS-1993-1-848-622",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-02-23,1993-02-23,0,5,1,0,6,6,6,c(17.808056, 43.343333),1
410639,"BOS-1993-1-848-1055",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-26,1993-02-26,1,0,0,0,1,1,1,c(17.450833, 44.057222),1
410640,"BOS-1993-1-848-1056",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-27,1993-02-27,0,1,2,0,3,3,3,c(17.450833, 44.057222),1
410641,"BOS-1993-1-848-1057",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Bugojno town","Bugojno",44.057222,17.450833,1,1,1993-02-28,1993-02-28,1,0,0,0,1,1,1,c(17.450833, 44.057222),1
408155,"BOS-1993-1-848-570",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-02-28,1993-02-28,1,0,0,0,1,1,1,c(17.588333, 43.938056),1
408506,"BOS-1993-1-848-623",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-03-02,1993-03-02,0,1,0,0,1,1,1,c(17.808056, 43.343333),1
408510,"BOS-1993-1-848-624",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1993-03-03,1993-03-03,0,0,1,0,1,1,1,c(17.808056, 43.343333),1
408339,"BOS-1993-1-848-571",1993,1,398,398,"Bosnia-Herzegovina: Croat",848,848,"Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",350,350,"Croatian Republic of Bosnia-Herzegovina",1,"Gornji Vakuf town","Gornji Vakuf town",43.938056,17.588333,1,1,1993-03-03,1993-03-03,0,0,1,0,1,1,1,c(17.588333, 43.938056),1
